year,temperature,precipitation,date,band,species,Beak length,Beak depth
1975,23.44866621703272,486.9494822030123,8/15/1975 22:04,304,scandens,14,8.8
1975,26.62083176244221,595.5443733682861,7/27/1975 6:04,306,scandens,12.9,8.4
1975,24.349284728161578,1222.9792282068145,8/14/1975 22:05,310,scandens,13.5,8
1975,25.48497982496359,1051.2596314383825,3/15/1975 6:39,317,scandens,12.9,7.9
1975,27.97578512718457,944.8049990941963,5/24/1975 19:55,318,scandens,14.6,8.9
1975,20.908896583832636,1005.5301799196179,1/15/1975 8:43,319,scandens,13,8.6
1975,35.46193638,1104.2745116085014,6/23/1975 2:22,322,scandens,14.2,8.5
1975,19.96991309250149,838.0720959071915,7/17/1975 15:51,325,scandens,14,8.9
1975,18.92905693606134,766.5085823793062,3/24/1975 21:37,327,scandens,14.2,9.1
1975,30.790554367500338,1058.7535765293044,12/17/1975 21:45,351,scandens,13.1,8.6
1975,28.95831346981468,706.4881667154904,11/28/1975 0:59,353,scandens,15.1,9.8
1975,28.120599085260775,1122.4758267143416,9/20/1975 20:38,357,scandens,13.5,8.2
1975,28.14172755,489.2249187286479,7/14/1975 3:39,358,scandens,14.4,9
1975,24.938766135765427,1308.746691197693,11/13/1975 16:03,359,scandens,14.9,9.7
1975,20.51372814257084,1141.7792447239128,2/17/1975 13:22,361,scandens,12.9,8.6
1975,25.37902279096863,1076.8089202941628,10/15/1975 17:53,362,scandens,13,8.2
1975,21.61419144243944,1294.807295183654,2/15/1975 10:26,363,scandens,14.9,9
1975,29.875598667088756,1499.642333338773,10/17/1975 2:13,364,scandens,14,8.4
1975,24.264713092489306,1304.3110195054392,4/11/1975 9:06,365,scandens,13.8,8.6
1975,20.872514016037442,447.73773060050644,11/16/1975 6:15,367,scandens,13,8.9
1975,23.393070791735035,616.1269099792896,12/10/1975 15:09,404,scandens,14.75,9.1
1975,27.06465727137812,812.5544266912964,2/24/1975 3:52,406,scandens,13.7,8.3
1975,22.181377235980126,1007.8273150632501,6/18/1975 9:56,407,scandens,13.8,8.7
1975,20.888898022167844,1155.2977061407369,12/24/1975 1:54,408,scandens,14,9.6
1975,26.218436057459563,782.2768560539603,6/25/1975 23:02,409,scandens,14.6,8.5
1975,26.224832855543614,1056.0300293431235,11/11/1975 7:57,412,scandens,15.2,9.1
1975,22.46528412314435,773.3851202940032,8/3/1975 7:09,421,scandens,13.5,9
1975,22.644808471908387,816.5446591024155,5/17/1975 14:52,429,scandens,15.1,9.2
1975,26.16024968678818,578.0016709455333,4/15/1975 0:36,460,scandens,15,9.9
1975,17.75957829251338,723.0300261667287,3/15/1975 23:21,464,scandens,12.8,8.6
1975,17.962681128117225,594.4946183150998,10/5/1975 7:04,467,scandens,14.9,9.2
1975,21.40777889373782,707.2380241068001,5/21/1975 16:49,469,scandens,15.3,8.4
1975,23.932764241440765,1316.092538982352,7/6/1975 2:30,470,scandens,13.4,8.9
1975,26.554537827990025,715.1803333504171,6/29/1975 4:57,471,scandens,14.2,8.5
1975,32.37678108474776,1789.7146194512172,7/30/1975 3:06,472,scandens,15.1,10.4
1975,29.288298116010097,1147.9953702642667,11/12/1975 1:40,478,scandens,15.1,9.6
1975,24.200307350182864,1055.450837108462,12/23/1975 23:44,508,scandens,14,9.1
1975,24.904918960486555,742.4926659,5/29/1975 8:39,523,scandens,13.6,9.3
1975,19.987353176810956,1210.0929638226974,10/29/1975 5:12,525,scandens,14,9.3
1975,24.90743432003805,827.3086521286679,10/6/1975 6:54,562,scandens,14,8.8
1975,23.55670680539931,1036.6029443936084,7/28/1975 18:20,568,scandens,13.9,8.3
1975,26.613592801690448,1768.0253614806384,12/15/1975 0:01,569,scandens,14,8.8
1975,20.863845282238387,971.1820301,3/14/1975 23:20,570,scandens,14.9,9.1
1975,27.596732571205862,1344.7819978857028,2/9/1975 18:31,571,scandens,15.6,10.1
1975,32.66369456501289,789.0470724622338,11/7/1975 20:12,573,scandens,13.8,8.9
1975,24.456199257715713,989.5034528509115,6/9/1975 20:24,575,scandens,14.4,9.2
1975,27.008558610494706,1531.240190690653,11/5/1975 7:07,577,scandens,12.8,8.5
1975,28.450719958555563,811.9098826636698,11/22/1975 2:02,612,scandens,14.2,10.2
1975,22.993897640570818,1543.7345673990785,1/23/1975 17:37,613,scandens,13.4,10.1
1975,26.120462409052084,1212.3255806366426,11/18/1975 13:56,614,scandens,14,9.2
1975,25.062962003908975,831.2599672317197,6/13/1975 4:30,718,scandens,14.8,9.7
1975,25.48838049274416,1189.7223217166563,7/5/1975 19:08,722,scandens,14.2,9.1
1975,21.13495108072267,1291.766334888019,8/17/1975 1:54,724,scandens,13.5,8.5
1975,25.122550871294713,1186.5429886651589,12/4/1975 4:52,727,scandens,13.4,8.2
1975,27.489991456227248,528.9325840328631,1/7/1975 22:59,728,scandens,14.6,9
1975,32.25571803897521,781.8588472525394,6/23/1975 13:42,729,scandens,13.5,9.3
1975,29.796354130426035,925.7444093345485,9/8/1975 7:56,782,scandens,13.7,8
1975,35.76591228755778,977.6699712699861,9/21/1975 1:34,783,scandens,13.9,9.1
1975,21.163262185559752,1186.2016292652033,9/10/1975 1:57,784,scandens,13.1,8.1
1975,29.361603183603393,1053.3103002799762,2/18/1975 22:25,806,scandens,13.4,8.3
1975,25.91671002869176,599.3966923869696,4/19/1975 23:31,816,scandens,13.8,8.7
1975,35.94901466608836,1114.0593553017889,5/11/1975 13:44,890,scandens,13.6,8.8
1975,20.958508573224243,1183.175723585147,10/20/1975 19:33,901,scandens,14,8.6
1975,20.801390789096118,1167.9371343793118,4/12/1975 11:14,916,scandens,13.5,8.7
1975,22.00303677277989,1324.2342176663865,3/18/1975 16:43,918,scandens,12.8,8
1975,14.380521378450965,1250.1766463646713,12/15/1975 12:15,920,scandens,14,8.8
1975,22.371224891596196,1137.754023768531,1/4/1975 5:25,935,scandens,13.4,9
1975,21.20433669223151,978.9502865624058,12/30/1975 4:57,953,scandens,14.9,9.1
1975,25.75196893238104,501.71171994520256,9/4/1975 8:42,1014,scandens,15.54,9.74
1975,26.708779878885796,1128.8854657397758,10/29/1975 13:30,1642,scandens,14.63,9.1
1975,34.38085419607943,1062.3063061489333,4/18/1975 5:47,1748,scandens,14.73,9.8
1975,29.75211919093025,1081.473651158612,1/6/1975 5:03,1841,scandens,15.73,10.4
1975,22.115481721687985,616.9754272539071,9/26/1975 14:01,1842,scandens,14.83,8.3
1975,20.50792664325821,675.6830378775213,10/31/1975 15:05,2084,scandens,15.94,9.44
1975,27.459595857532527,1315.9458559998711,9/27/1975 12:47,2397,scandens,15.14,9.04
1975,18.398833964896788,988.1334538430035,2/21/1975 23:56,8110,scandens,14.23,9
1975,34.157293829271765,1204.4502092117873,10/2/1975 5:56,20122,scandens,14.15,9.05
1975,30.897200603606436,1008.4955128391383,10/7/1975 21:18,20151,scandens,14.35,9.65
1975,22.654121739476476,1008.9268418487236,8/28/1975 17:00,20188,scandens,14.95,9.45
1975,16.434327354545612,1281.4851417927994,10/6/1975 20:47,20210,scandens,13.95,8.65
1975,31.769361870827062,845.1865815347878,11/4/1975 21:58,20223,scandens,14.05,9.45
1975,24.42730077373691,1028.836233082295,8/12/1975 8:26,20225,scandens,14.55,9.45
1975,31.189081559867308,861.3174133884872,2/2/1975 6:03,20252,scandens,14.05,9.05
1975,17.027861706028165,869.6511317703053,6/27/1975 11:54,20255,scandens,14.45,8.75
1975,22.003124885231134,907.2483629594082,1/29/1975 6:20,20266,scandens,15.05,9.45
1975,25.026218498590914,1066.6401314901138,5/29/1975 8:17,20279,scandens,13.25,8.35
2012,34.278780627867604,1301.8187057778093,1/25/2012 2:14,19022,fortis,10,8.5
2012,23.52696348890248,1113.0800463783298,5/7/2012 7:40,19028,fortis,12.5,8.9
2012,27.065641779193204,838.8157003741683,2/10/2012 12:20,19032,fortis,9.3,7.5
2012,25.801344708629124,1181.5096131945033,10/22/2012 0:08,19041,fortis,10.3,9.6
2012,35.23488942176866,95.43721381097737,12/11/2012 21:44,19044,fortis,11,9.2
2012,28.982773882557872,1294.629710111631,1/27/2012 9:29,19048,fortis,10.1,8.2
2012,33.159222697343175,428.08586636657014,12/14/2012 14:48,19072,fortis,9.6,7.8
2012,20.57219813481514,841.2677175790603,7/9/2012 17:46,19082,fortis,10.9,8.6
2012,29.335251329346296,614.0990316121569,4/19/2012 8:11,19104,fortis,10.3,8.4
2012,32.44815397811718,561.5955572837283,1/29/2012 1:18,19114,fortis,9.8,7.7
2012,28.41141994637712,1298.248036213556,7/1/2012 17:28,19121,fortis,10.1,8
2012,33.32740187532676,809.6896396064326,10/16/2012 23:57,19126,fortis,10.4,8.7
2012,25.41355774949814,1053.9511645192147,9/15/2012 2:04,19146,fortis,9.6,8.1
2012,35.0467372,935.9238263362448,1/19/2012 7:58,19164,fortis,10.6,8.8
2012,39.49449061809625,1093.1122481669365,1/27/2012 14:37,19174,fortis,10.6,9.4
2012,26.185807197801704,973.0465673180767,5/27/2012 1:10,19203,fortis,11.9,10
2012,25.77248739299614,565.1023327434291,4/17/2012 18:44,19210,fortis,11.3,9.6
2012,35.26692239,1248.880045834142,3/25/2012 19:41,19217,fortis,11.3,9.6
2012,35.89786072865356,801.8730250516062,4/12/2012 13:35,19224,fortis,9.7,8.1
2012,25.385699864233658,483.0254304020747,10/20/2012 6:30,19226,fortis,9.7,7.5
2012,25.899065914520712,821.5654517102263,12/5/2012 4:02,19252,fortis,10.1,8.4
2012,26.591076955697464,1400.2279371902932,5/27/2012 20:41,19263,fortis,10,7.9
2012,21.277747444828613,1205.066522634048,11/26/2012 17:31,19274,fortis,10,8.3
2012,23.40674026757901,845.4043596776422,4/27/2012 8:18,19280,fortis,10,8.9
2012,22.97929616623966,845.2226887044714,6/22/2012 21:35,19288,fortis,11.5,9.1
2012,24.161012174479357,853.5094846347852,3/23/2012 12:00,19328,fortis,9.5,7.7
2012,27.826575563066093,1573.0243950682523,8/21/2012 18:34,19349,fortis,11.2,8.3
2012,29.171073662682602,1064.5806356694661,12/23/2012 7:52,19362,fortis,10.7,8.6
2012,35.75250246407038,1079.0124941573208,8/8/2012 6:35,19372,fortis,10,8.4
2012,23.008229796306047,1259.0850362095525,5/10/2012 14:27,19382,fortis,9.8,7.7
2012,32.92161199238292,1021.6367477079541,8/24/2012 10:52,19384,fortis,10.9,9.1
2012,26.930055778872454,872.2873562537891,2/14/2012 20:47,19392,fortis,9.2,7.7
2012,27.752681451737836,891.0950452745066,11/20/2012 8:39,19394,fortis,10.2,9
2012,31.37409746083302,928.5196221757808,7/2/2012 15:00,19422,fortis,11.3,10.2
2012,22.386389892188507,938.8333290470475,6/13/2012 0:18,19439,fortis,10.3,8.1
2012,29.912048730920255,1168.2888630910938,8/1/2012 20:10,19461,fortis,10.7,8.6
2012,28.83226104106528,965.5837657421898,8/16/2012 1:06,19482,fortis,10,8.4
2012,30.462256320040744,1169.7920231646738,1/27/2012 4:45,19502,fortis,9.7,8.1
2012,29.44584321953909,925.7850259674253,9/6/2012 3:43,19511,fortis,9.9,8
2012,40.276500699554475,973.5905570948272,3/29/2012 7:19,19536,fortis,10.7,8.3
2012,24.81130007874342,350.53979464036775,9/17/2012 14:13,19563,fortis,11,10.3
2012,25.345015224990913,1224.8983024107445,10/27/2012 5:24,19568,fortis,9.7,8
2012,24.88429736787618,1053.9465427693979,10/20/2012 10:40,19602,fortis,10.5,8.8
2012,25.222614404198726,1249.4030329578957,7/20/2012 15:54,19604,fortis,11.7,9
2012,24.81306436346741,81.12338654189318,7/8/2012 20:41,19614,fortis,10.8,9.3
2012,33.94508265553776,1576.5124114342184,2/22/2012 3:35,19623,fortis,9.1,7.6
2012,35.102521239949276,908.1231115534479,10/10/2012 0:01,19627,fortis,10.9,8.2
2012,25.14626853125262,1282.4548450212549,4/9/2012 1:32,19642,fortis,12.2,10
2012,23.838222134478855,638.0282218623407,6/30/2012 7:03,19649,fortis,10.9,8.2
2012,30.35707778193202,1133.8321715187708,4/13/2012 18:14,19654,fortis,10.7,8.2
2012,25.238884778595143,633.9753310479032,2/18/2012 20:20,19674,fortis,10.4,8.3
2012,31.164659088777555,762.8693117912585,8/17/2012 18:55,19682,fortis,9.7,7.8
2012,29.0146151,1524.209406160036,1/20/2012 19:56,19712,fortis,10.3,8
2012,20.42127942501384,892.7952798,9/30/2012 6:07,19734,fortis,9.8,8.4
2012,35.737526006650306,1015.2298619539168,4/25/2012 22:03,19746,fortis,10.6,9.3
2012,36.97938836547761,1211.0203192066263,1/1/2012 1:10,19749,fortis,10.5,8.9
2012,24.93605654757807,1098.7045663917813,7/5/2012 13:29,19774,fortis,12.5,9.7
2012,26.061492200320078,995.1256715430729,1/18/2012 2:25,19782,fortis,9.2,7.6
2012,29.429326953624525,1059.4883007398676,4/10/2012 19:14,19815,fortis,10.1,9
2012,29.672283949935125,1671.0246755714825,9/15/2012 1:06,19820,fortis,10.6,8.6
2012,31.29272136336415,932.7143608899244,1/23/2012 21:09,19821,fortis,11.5,8.9
2012,38.05102269383175,1010.3297140144903,11/2/2012 8:36,19829,fortis,10.8,8.6
2012,27.11526386252975,1265.1963188022837,1/2/2012 9:27,19832,fortis,10.5,8.8
2012,24.00851377730773,1281.6577798873952,3/31/2012 2:10,19835,fortis,10.1,8.5
2012,21.103403859927365,1306.1090916681142,9/27/2012 10:19,19840,fortis,10.7,9.2
2012,24.345349800290403,1141.6190666087555,4/25/2012 10:31,19849,fortis,9.6,8
2012,27.834365135631014,607.0985262,2/7/2012 4:34,19874,fortis,10.7,9.4
2012,36.97278931758894,1440.0294596903288,5/11/2012 11:38,19878,fortis,10.1,7.7
2012,25.411943504819142,606.0963820943937,4/8/2012 16:38,19889,fortis,10,8.4
2012,29.118939758194493,1040.79064,11/3/2012 14:09,19914,fortis,10,8.5
2012,27.91788551963624,723.7172449941926,4/24/2012 8:55,19921,fortis,10.4,9
2012,33.94196636724042,930.7584960221022,10/14/2012 23:02,19922,fortis,10.4,9
2012,40.63466212936811,1048.628723091044,11/21/2012 12:47,19928,fortis,11.7,9.3
2012,25.345656135398396,1046.407164635082,6/7/2012 8:14,19932,fortis,10.6,8.7
2012,25.55280278740889,1076.5762262705855,11/28/2012 3:06,19942,fortis,11.5,8.1
2012,33.22080438534536,1434.113380717594,5/17/2012 17:18,19946,fortis,10.7,8.7
2012,31.40945744813156,1086.060290454194,12/17/2012 21:19,19947,fortis,10.4,7.9
2012,37.23353662868017,876.7530094128053,2/2/2012 14:10,19952,fortis,10.1,7.7
2012,30.919640926629818,1239.2261504865073,9/7/2012 18:17,19974,fortis,10.8,8.4
2012,26.203539546064704,1306.841146677392,6/29/2012 5:48,19993,fortis,11.5,9.25
2012,30.953274153461546,581.7176554589023,5/21/2012 11:48,19994,fortis,11.1,8.1
2012,33.54351790291454,1129.2200209549574,8/18/2012 22:33,21049,fortis,9.9,8.3
2012,32.10241090598682,1160.3518226932695,9/13/2012 21:47,21052,fortis,10.5,8.5
2012,30.53637015553649,860.7309489920024,1/2/2012 14:13,21080,fortis,12.2,9.9
2012,33.33337344794577,1362.7120439934858,3/1/2012 22:30,21082,fortis,10.9,8.4
2012,33.84647795222836,904.9833239,9/17/2012 6:17,21087,fortis,12.9,9.9
2012,34.91079495518763,987.6729360414627,8/31/2012 5:32,21088,fortis,9.7,7.2
2012,31.243549437948214,898.0784527148392,12/18/2012 14:34,21089,fortis,9.7,8.2
2012,27.164409598415727,954.6737142744403,10/4/2012 18:41,21090,fortis,10,8.2
2012,28.733568432166614,621.1174739314395,12/13/2012 0:46,21129,fortis,10.1,8.3
2012,34.03254483254179,517.9847352217116,9/13/2012 10:15,21160,fortis,10.2,8.4
2012,23.91532164506382,1428.3515189674918,4/18/2012 18:56,21161,fortis,9.6,7.5
2012,29.843366544364507,695.9115955045016,2/8/2012 10:59,21162,fortis,9.9,8.2
2012,26.033305938363196,652.5822951631078,10/12/2012 8:46,21165,fortis,10.6,8.6
2012,28.143724114674086,303.9829659188856,8/23/2012 2:44,21169,fortis,9.8,8.2
2012,34.39225931303649,758.3114756931493,1/18/2012 14:06,21191,fortis,11.1,8.8
2012,28.955495340099517,553.0730619777505,5/11/2012 10:02,21244,fortis,10,8.5
2012,28.232182740780743,1442.6045480409107,12/15/2012 5:33,21247,fortis,10.9,8.1
2012,21.200719295100406,1252.9451268027901,7/1/2012 15:30,21249,fortis,10,8.3
2012,31.731267830136105,743.5548964466828,6/6/2012 22:42,21258,fortis,10.6,8.5
2012,31.227420905705376,1625.7307416032927,6/16/2012 1:26,21259,fortis,10.7,8.1
2012,38.81627362,1244.5296460974782,3/17/2012 5:48,21261,fortis,9.4,7.3
2012,26.461108825234994,852.5505849474133,5/14/2012 13:52,21262,fortis,10.1,8
2012,29.095751638319694,200.1782855379281,5/14/2012 23:33,21265,fortis,11.8,10.2
2012,29.246918418553776,1637.2827717772225,1/20/2012 2:37,21266,fortis,12.2,11.1
2012,35.887266398817374,533.1282599709211,10/7/2012 3:53,21272,fortis,12.9,9.9
2012,27.523522338065238,456.38037591293244,6/1/2012 0:34,21273,fortis,10.1,8.7
2012,29.395107628851697,1256.771129602892,10/27/2012 2:17,21276,fortis,10.1,8.3
2012,31.039482548582697,1681.9257219017818,11/6/2012 9:02,21277,fortis,9,7.8
2012,28.93304561578179,1365.2818455531556,3/18/2012 9:04,21282,fortis,11.7,9.9
2012,25.767831927247357,1119.1727360157079,8/27/2012 22:24,21283,fortis,10.9,10.3
2012,28.97044996449154,1128.4263024995857,6/21/2012 9:11,21287,fortis,10.4,8.4
2012,33.36815874929886,1206.0246676340923,11/17/2012 6:10,21293,fortis,12.7,8.7
2012,22.8674235,1177.6785769360295,3/19/2012 17:53,21294,fortis,10.5,9.8
2012,28.66484837073438,1034.3574271908128,9/4/2012 9:38,21296,fortis,9.6,8.7
2012,24.499395925304135,981.2603311855628,8/9/2012 19:54,21298,fortis,10.6,9
2012,33.97523314462421,931.2220616301432,4/17/2012 18:50,21299,fortis,10.4,7.8
2012,20.384065476081126,723.8106233399972,2/19/2012 20:37,21341,fortis,10.5,8.5
2012,25.205390763642058,865.7974769399677,8/25/2012 20:21,21343,fortis,10.1,8.2
2012,29.886059375322603,442.1129557413844,9/26/2012 14:06,21349,fortis,10.6,9.2
2012,35.827620146171704,920.498112,4/25/2012 4:53,22000,fortis,10.6,9
2012,27.67124869463506,653.4226678547248,8/23/2012 8:44,19026,scandens,14.3,9.4
2012,25.22400236653401,618.9232048352687,5/24/2012 5:20,19028,scandens,12.5,8.9
2012,37.40578534720295,1003.9682453460435,9/17/2012 7:41,19029,scandens,13.7,9.5
2012,20.75993049791878,1367.6006859033798,3/13/2012 17:07,19094,scandens,13.8,11
2012,17.00597021689959,1225.494981800694,11/20/2012 22:17,19122,scandens,12,8.7
2012,30.20007225026666,478.8498189130469,4/14/2012 21:42,19125,scandens,13,8.4
2012,25.489728878236946,653.1115590288987,5/14/2012 5:48,19129,scandens,13,9.1
2012,22.893835914346433,1232.231356396465,1/22/2012 4:53,19172,scandens,13.6,8.7
2012,31.541782236496765,655.2537819385071,2/10/2012 16:50,19182,scandens,12.8,10.2
2012,29.219003568855996,882.6100550008927,7/7/2012 6:57,19212,scandens,13.6,9.6
2012,25.179606846316357,1115.0156297073656,4/7/2012 16:06,19214,scandens,12.95,8.85
2012,21.59847800664553,659.4966635409094,10/31/2012 22:48,19244,scandens,13.1,8.8
2012,32.36228664140072,981.6126518,1/6/2012 8:42,19251,scandens,13.4,9.5
2012,31.251005889793305,549.7923515245386,5/18/2012 8:51,19260,scandens,13.9,9.2
2012,27.504120681103085,769.5897068146359,5/3/2012 3:08,19270,scandens,12.3,9
2012,37.23318498023833,1045.934580242761,1/8/2012 1:18,19278,scandens,14,9.8
2012,22.649576168369236,472.1018799404992,2/15/2012 9:28,19289,scandens,12.5,9.3
2012,20.372374145376305,1082.1424213881196,5/30/2012 23:30,19299,scandens,12.3,9
2012,24.540459650593778,944.1086603219957,6/28/2012 21:29,19312,scandens,13.9,10.2
2012,27.77206991822251,1115.7469863251442,5/27/2012 13:34,19326,scandens,13.1,7.7
2012,29.21669724661346,1017.1742402193984,7/12/2012 19:00,19343,scandens,12.5,9
2012,26.79381971071835,1359.2421289921533,8/5/2012 5:21,19374,scandens,13.9,9.5
2012,29.760276982571483,987.5673507943721,1/4/2012 14:55,19401,scandens,13.7,9.4
2012,21.74230287904778,821.1783376624242,6/18/2012 9:28,19406,scandens,12,8
2012,35.21882302,986.6892509096851,12/17/2012 16:15,19408,scandens,14.4,8.9
2012,27.589244108037157,1112.9894087109165,7/8/2012 10:43,19426,scandens,13.5,9.4
2012,33.58647915794064,964.6580210977113,9/4/2012 7:16,19430,scandens,13.8,9.5
2012,29.71362673188852,962.1775073611648,4/23/2012 19:55,19433,scandens,13,8
2012,30.283766095768918,739.4024936579734,10/9/2012 12:09,19438,scandens,14.9,10
2012,30.84883640116102,751.1297247347155,10/9/2012 2:47,19452,scandens,12.5,8.95
2012,30.238542800086574,529.2184184600919,7/9/2012 6:33,19466,scandens,12.3,8.2
2012,31.21361379933772,1474.873022956082,12/22/2012 5:52,19469,scandens,12.8,8.8
2012,34.64576265066216,576.8410293826145,2/15/2012 19:49,19486,scandens,13.4,9.2
2012,28.98260584850735,742.1284406612278,1/7/2012 4:27,19492,scandens,13.8,9.4
2012,31.54501878794256,734.4778203292408,10/8/2012 2:35,19493,scandens,13.5,9.5
2012,27.551321528563868,1218.4773130833323,10/21/2012 14:40,19494,scandens,13.5,8.1
2012,35.200586077247365,861.5150965123917,2/13/2012 21:00,19495,scandens,13.4,9.5
2012,24.61803848970365,1324.322622,4/6/2012 22:30,19496,scandens,12.3,8.4
2012,37.004702164554075,747.9528127268395,1/7/2012 9:45,19497,scandens,14.35,9.3
2012,27.799210246778284,1033.6982486671407,4/17/2012 1:23,19510,scandens,13.2,9.3
2012,20.84612448940976,699.3958840220728,10/9/2012 4:43,19513,scandens,13.8,9.6
2012,28.640522074553946,1593.5447383320165,7/8/2012 1:20,19518,scandens,14.6,9.2
2012,24.594741712625595,593.7204742911462,5/7/2012 1:19,19526,scandens,14.3,10
2012,32.20321774494362,1042.9462130681081,5/15/2012 16:26,19527,scandens,13.8,8.9
2012,24.736880103488044,1140.1330642796295,1/1/2012 11:51,19528,scandens,13.6,10.5
2012,25.769082833926102,1074.1397292354495,4/19/2012 10:15,19543,scandens,12.9,8.9
2012,18.552296345272346,894.4137023366875,8/23/2012 22:58,19553,scandens,13,8.6
2012,25.738468403754617,911.0537900799721,12/21/2012 13:56,19554,scandens,13.5,8.8
2012,15.880603366855217,963.1434415937329,11/5/2012 4:15,19573,scandens,13.2,9.15
2012,20.080485882571384,905.8993995114535,1/9/2012 14:41,19592,scandens,13.7,9.5
2012,31.802073280721487,1239.1637350384729,11/23/2012 23:23,19594,scandens,13.1,9.1
2012,31.92900079325416,1613.1569004774055,10/12/2012 20:49,19597,scandens,13.2,10.2
2012,30.127287808924823,782.7524645,10/11/2012 20:05,19598,scandens,12.6,8.4
2012,23.165119284353935,539.0591061262767,6/16/2012 4:02,19599,scandens,13,10
2012,27.76144322,923.5153854946235,5/25/2012 6:31,19619,scandens,13.9,10.2
2012,27.981987304547157,1723.9128012962956,4/20/2012 13:32,19622,scandens,13.2,9.3
2012,22.208176554037287,708.8976296090807,1/24/2012 23:29,19652,scandens,15,10.8
2012,35.51699150883575,1441.7350416332201,3/24/2012 7:20,19653,scandens,13.37,8.3
2012,32.386811452878355,1453.3102442229322,3/31/2012 0:14,19664,scandens,11.4,7.8
2012,26.89517913085168,783.9235274876016,6/25/2012 16:30,19692,scandens,13.8,9.8
2012,28.134429194972654,1120.6949237555825,9/29/2012 19:36,19720,scandens,13,7.9
2012,29.04191403973776,1438.5189869385613,6/21/2012 22:34,19740,scandens,13,8.9
2012,17.791325657878545,836.2616777037539,1/22/2012 2:43,19747,scandens,13.1,7.7
2012,26.764113087397014,888.9258919692915,12/15/2012 14:14,19766,scandens,12.8,8.9
2012,24.590078760011007,775.4957258154069,12/10/2012 2:15,19783,scandens,13.3,9.4
2012,22.991899950525422,645.5729808,10/13/2012 14:15,19844,scandens,13.5,9.4
2012,26.594498535570224,755.2167364801978,12/27/2012 20:01,19848,scandens,12.4,8.5
2012,36.988432634247616,582.81792,7/17/2012 17:39,19852,scandens,13.1,8.5
2012,31.20421430633505,960.2250404777678,12/17/2012 9:51,19854,scandens,14,9.6
2012,25.144105051086015,719.0080306824075,1/28/2012 14:18,19855,scandens,13.5,10.2
2012,30.862913906780793,1020.1357735372243,5/13/2012 11:21,19868,scandens,11.8,8.8
2012,34.99677718293001,483.2313061389118,3/23/2012 6:20,19882,scandens,13.7,9.5
2012,32.62316841456384,1049.264069664337,3/12/2012 11:29,19900,scandens,13.2,9.3
2012,28.29815184960087,1200.0586884826773,2/21/2012 9:26,19910,scandens,12.2,9
2012,24.76531611147213,351.87930722856333,8/15/2012 4:20,19936,scandens,13,9.2
2012,31.491116568067948,1062.2169709542716,10/12/2012 4:22,19940,scandens,13.1,8.7
2012,29.967426927108747,1318.3006977419877,7/30/2012 1:53,19941,scandens,14.7,9
2012,32.47596610013866,587.1076943926385,2/23/2012 15:23,19951,scandens,13.7,9.1
2012,31.175859008409848,1451.771716051311,10/23/2012 1:26,19955,scandens,13.5,8.7
2012,33.247763576596675,1075.7057028098136,8/20/2012 2:57,19956,scandens,13.3,9.4
2012,25.32382394219716,738.4964432724773,5/21/2012 16:19,21040,scandens,14.1,9.8
2012,34.58697032817163,933.2692767026882,9/3/2012 1:22,21041,scandens,12.5,8.6
2012,28.987998023461998,1117.4980737565168,4/4/2012 20:46,21045,scandens,13.7,10.6
2012,38.37630436312632,972.8016174237234,5/5/2012 23:53,21047,scandens,14.6,9
2012,24.55406090955216,1111.6267977339107,11/30/2012 21:10,21053,scandens,14.1,9.5
2012,36.67981901582625,673.7979220761902,4/16/2012 0:49,21057,scandens,12.9,8.1
2012,28.989553917313238,1000.8082472108234,6/20/2012 13:05,21070,scandens,13.9,9.3
2012,24.74290998192776,525.8856509285059,11/20/2012 21:38,21081,scandens,13.4,9.6
2012,25.58057082972839,916.6321815953899,9/15/2012 7:38,21092,scandens,13,8.5
2012,26.39826346,678.8277075605631,1/23/2012 16:54,21093,scandens,12.7,8.2
2012,30.120829732009582,729.3410172,2/23/2012 18:22,21106,scandens,12.1,8
2012,30.61417744,1320.8279525631312,1/3/2012 20:41,21109,scandens,14,9.5
2012,25.131499980307105,1277.3930361782807,8/18/2012 6:52,21111,scandens,14.9,9.7
2012,27.878227038695087,1132.7414362721531,6/12/2012 9:37,21113,scandens,13.9,9.9
2012,38.71135179305932,622.3061705982263,2/19/2012 0:14,21131,scandens,12.9,9.1
2012,36.637715850503554,855.0774650915594,12/15/2012 15:30,21135,scandens,14.6,9.5
2012,30.18161834837016,1313.929309993755,7/12/2012 7:49,21136,scandens,14,9.8
2012,28.19001739,992.5150740919714,3/29/2012 6:59,21159,scandens,13,8.4
2012,28.600156633591308,1645.7988619945081,7/1/2012 17:17,21167,scandens,12.7,8.3
2012,31.06758986365208,1067.9953518183115,9/5/2012 1:28,21176,scandens,14,9.6
2012,22.886037174007974,1007.6147349470094,1/28/2012 19:51,21248,scandens,14.1,9.4
2012,26.713117312883274,857.2650607392496,4/10/2012 6:24,21253,scandens,14.1,10
2012,19.657079630612053,990.0622714346847,10/21/2012 13:01,21255,scandens,13,8.9
2012,29.996115613026397,904.2590490858369,6/16/2012 18:39,21256,scandens,13.5,9.1
2012,31.235979698513706,1162.4326030065772,7/18/2012 12:00,21257,scandens,13.4,9.8
2012,25.58406768850313,1237.0106950383752,6/6/2012 23:28,21260,scandens,13.9,9.3
2012,35.869933816450164,714.2031618476151,1/17/2012 0:33,21263,scandens,13.1,9.9
